Unnamed: 0,ICC12,ICC23,ICC13,ICC123
non_contrast.nii_log-sigma-1-0-mm-3D_firstorder_10Percentile,0.9698434071149246,0.9855192257873592,0.9600773499598454,0.9807742665568084
non_contrast.nii_log-sigma-1-0-mm-3D_firstorder_90Percentile,0.980847399723047,0.9888713725440054,0.9916215822279072,0.991342697475182
non_contrast.nii_log-sigma-1-0-mm-3D_firstorder_Energy,0.9988923606637532,0.9993918457171658,0.9983555641249348,0.9992554624008227
non_contrast.nii_log-sigma-1-0-mm-3D_firstorder_Entropy,0.9585840330294504,0.9726543074495482,0.9690613317814721,0.9772936622125276
non_contrast.nii_log-sigma-1-0-mm-3D_firstorder_InterquartileRange,0.987393360157212,0.9776563514173028,0.95315066797271,0.9822210754588904
non_contrast.nii_log-sigma-1-0-mm-3D_firstorder_Kurtosis,0.774271720146487,0.8573883220069869,0.910898088460176,0.8961827347429129
non_contrast.nii_log-sigma-1-0-mm-3D_firstorder_Maximum,0.8136459537271414,0.6525765907294548,0.6832107167593631,0.7933895424994416
non_contrast.nii_log-sigma-1-0-mm-3D_firstorder_Mean,0.9619010288675338,0.9547554943320398,0.9341790396973008,0.9669205723784025
non_contrast.nii_log-sigma-1-0-mm-3D_firstorder_MeanAbsoluteDeviation,0.9777508998913824,0.9852426099249464,0.9711604552216676,0.9851881871043248
non_contrast.nii_log-sigma-1-0-mm-3D_firstorder_Median,0.9672293805844221,0.9249957779142851,0.9064621753070714,0.9575267712475608
non_contrast.nii_log-sigma-1-0-mm-3D_firstorder_Minimum,0.7051258087360205,0.8210665382388019,0.8999007951921817,0.8681658890429588
non_contrast.nii_log-sigma-1-0-mm-3D_firstorder_Range,0.6802637929007791,0.7947204622741296,0.8654173421615587,0.8478576185959049
non_contrast.nii_log-sigma-1-0-mm-3D_firstorder_RobustMeanAbsoluteDeviation,0.9890586653856543,0.9778166424090172,0.9535861672951242,0.9829374076604754
non_contrast.nii_log-sigma-1-0-mm-3D_firstorder_RootMeanSquared,0.9617804927799042,0.9543823256218744,0.933741141384736,0.9667228255278985
non_contrast.nii_log-sigma-1-0-mm-3D_firstorder_Skewness,0.8582808723783373,0.9124910252171982,0.9662503619491856,0.942548904344786
non_contrast.nii_log-sigma-1-0-mm-3D_firstorder_TotalEnergy,0.9988851091773908,0.9993928645084978,0.9983582026744252,0.9992546432502062
non_contrast.nii_log-sigma-1-0-mm-3D_firstorder_Uniformity,0.9728012159798828,0.9656842000437936,0.9648238402342166,0.97850300572495
non_contrast.nii_log-sigma-1-0-mm-3D_firstorder_Variance,0.9738001908608668,0.983800259928218,0.9741491586724266,0.9845475177394808
non_contrast.nii_log-sigma-1-0-mm-3D_glcm_Autocorrelation,0.8750062304250645,0.9984229128714665,0.8713990120629025,0.9403802263091836
non_contrast.nii_log-sigma-1-0-mm-3D_glcm_ClusterProminence,0.9749577761114759,0.9497238645124522,0.9417297708223364,0.9712704674028728
